0.122649 0.601015 0.53952 0.525285
0.169918 0.66644 0.573165 0.516774
0.729649 0.644701 0.489378 0.493077
0.331166 0.518457 0.632327 0.471155
0.477115 0.199545 0.425236 0.502008
0.571835 0.395474 0.600394 0.507457
0.705029 0.602736 0.575088 0.474005
0.0860072 0.388751 0.443955 0.548094
0.656019 0.375427 0.469097 0.521095
0.905484 0.292695 0.375629 0.560409
0.371496 0.266003 0.494407 0.49035
0.836567 0.67556 0.40059 0.515583
0.776048 0.142637 0.54894 0.521067
0.0211376 0.867144 0.419375 0.48327
0.168325 0.892192 0.604477 0.523081
0.572439 0.461257 0.43775 0.554033
0.279233 0.591639 0.671944 0.510199
0.545858 0.218354 0.53022 0.474285
0.0173017 0.673645 0.424171 0.502951
0.583179 0.483592 0.284498 0.476127
0.0646429 0.348262 0.393233 0.51998
0.754654 0.364525 0.583221 0.517118
0.233157 0.593356 0.777573 0.517554
0.193293 0.585339 0.357059 0.492649
0.493226 0.700943 0.363263 0.481862
0.756047 0.482943 0.408571 0.496297
0.479138 0.465658 0.515788 0.498865
0.49426 0.553929 0.334328 0.511135
0.257893 0.613535 0.60327 0.471684
0.239268 0.507353 0.377381 0.53767
0.471797 0.669764 0.57614 0.505628
0.584917 0.32114 0.473724 0.501728
0.616809 0.516596 0.496371 0.526124
0.580468 0.921518 0.603448 0.468243
0.0839539 0.447633 0.463583 0.514981
0.159259 0.574983 0.445416 0.514597
0.931865 0.320901 0.54516 0.545576
0.754052 0.857731 0.326894 0.509779
0.501858 0.375892 0.43997 0.497675
0.024284 0.292926 0.457434 0.54331
0.686006 0.522675 0.48494 0.467816
0.369351 0.753569 0.477595 0.480536
0.651955 0.734843 0.482558 0.491275
0.213852 0.537653 0.513747 0.498526
0.67838 0.0708399 0.455004 0.486835
0.0982145 0.339728 0.423381 0.489509
0.12096 0.485862 0.423939 0.54572
0.680137 0.563574 0.591892 0.516384
0.577269 0.342345 0.418665 0.511208
0.840005 0.126279 0.289962 0.497559
0.0527608 0.43176 0.411371 0.475602
0.453507 0.364328 0.546288 0.505965
0.765764 0.122428 0.486021 0.536385
0.970267 0.824258 0.496621 0.529802
0.22611 0.872991 0.52424 0.443555
0.99461 0.74857 0.6379 0.5102
0.918855 0.412436 0.531699 0.495271
0.939875 0.783994 0.583716 0.473633
0.813285 0.685838 0.364185 0.509123
0.0179424 0.363342 0.460426 0.434606
0.133804 0.188637 0.413145 0.481472
0.0534795 0.0511239 0.515072 0.496758
0.713423 0.237026 0.583196 0.457477
0.111777 0.79138 0.577749 0.428209
0.985475 0.411185 0.483254 0.479578
0.399022 0.535801 0.420379 0.479613
0.272751 0.412439 0.540772 0.53236
0.251365 0.430731 0.606894 0.491051
0.53815 0.133247 0.454471 0.476872
0.282193 0.0600821 0.499733 0.546543
0.48153 0.275976 0.382004 0.507646
0.00588523 0.322072 0.575278 0.492632
0.214718 0.486029 0.509733 0.540816
0.0178591 0.193064 0.544498 0.540112
0.114256 0.487776 0.504245 0.521863
0.548522 0.42119 0.350564 0.475685
0.259028 0.616243 0.468919 0.53672
0.140477 0.302829 0.535704 0.542927
0.902262 0.599393 0.630791 0.450079
0.135893 0.521067 0.585983 0.459645
0.239596 0.828332 0.407769 0.489933
0.831703 0.148817 0.563195 0.511345
0.74877 0.706749 0.635788 0.477514
0.639112 0.610088 0.543468 0.538183
0.201218 0.23457 0.48949 0.466969
0.159098 0.107763 0.365828 0.48544
0.674932 0.179977 0.365366 0.509256
0.0642171 0.409892 0.351553 0.465201
0.399912 0.641892 0.407555 0.539907
0.326858 0.270867 0.624992 0.449603
0.98646 0.802552 0.375767 0.470452
0.343229 0.168427 0.424434 0.513634
0.436887 0.705135 0.551506 0.498469
0.0286961 0.669404 0.450793 0.498157
0.845767 0.640397 0.560034 0.47136
0.526464 0.490811 0.5132 0.461465
0.576023 0.552138 0.495818 0.494136
0.853705 0.280502 0.582277 0.520349
0.701668 0.324913 0.460592 0.561621
0.848058 0.0726092 0.579711 0.489296
0.279945 0.136905 0.475179 0.510674
0.936537 0.234353 0.580054 0.559109
0.95178 0.672183 0.365848 0.518141
0.925213 0.157201 0.378168 0.533882
0.881923 0.502869 0.447838 0.555461
0.29042 0.288664 0.421787 0.517939
0.781925 0.673865 0.564704 0.450947
0.0111441 0.870899 0.598949 0.461974
0.830226 0.439007 0.661911 0.455971
0.861151 0.655652 0.417967 0.480314
0.738611 0.883582 0.483675 0.5514
0.144774 0.296566 0.473784 0.568867
0.260434 0.687417 0.327873 0.515806
0.856702 0.66147 0.547484 0.535969
0.547801 0.585897 0.557065 0.477134
0.0881118 0.22845 0.560924 0.50602
0.587904 0.911674 0.363688 0.454639
0.623628 0.487429 0.469503 0.51844
0.704587 0.373231 0.481456 0.548102
0.945156 0.508045 0.623441 0.48212
0.341636 0.0611115 0.517363 0.496451
0.760044 0.386953 0.500198 0.508247
0.0394158 0.36938 0.581528 0.488095
0.61281 0.672766 0.583365 0.481968
0.213132 0.566943 0.484943 0.49043
0.496286 0.791709 0.449918 0.516084
0.838501 0.326551 0.565026 0.496118
0.992311 0.356298 0.478872 0.517567
0.0565693 0.481913 0.430296 0.458918
0.0778181 0.6149 0.498414 0.48039
0.08691 0.186135 0.370454 0.521995
0.92542 0.461482 0.471274 0.495779
0.793058 0.725952 0.376266 0.46677
0.108891 0.329243 0.642746 0.523687
0.346334 0.931707 0.511874 0.520578
0.818053 0.583647 0.643105 0.506926
0.441541 0.0260998 0.375105 0.466499
0.936633 0.541658 0.584573 0.502045
0.916148 0.676016 0.400958 0.448931
0.0491585 0.494331 0.598104 0.478722
0.077921 0.939727 0.479333 0.463597
0.269545 0.806264 0.630504 0.522064
0.902376 0.912033 0.57722 0.500868
0.676876 0.702342 0.51846 0.519894
0.82428 0.525878 0.422477 0.506391
0.646132 0.311786 0.561271 0.459735
0.187432 0.721384 0.403157 0.523228
0.258761 0.191179 0.454175 0.517879
0.0600852 0.280335 0.482434 0.504814
0.131838 0.349006 0.482476 0.485565
0.0129601 0.471781 0.581776 0.518237
0.378223 0.388826 0.513976 0.524968
0.151512 0.875788 0.538439 0.442471
0.977601 0.108434 0.501722 0.470333
0.823965 0.148357 0.429798 0.456367
0.764042 0.257993 0.4967 0.487271
0.994451 0.549267 0.345967 0.516367
0.891774 0.377901 0.483952 0.525859
0.446211 0.452078 0.390582 0.484034
0.721584 0.601885 0.446632 0.520881
0.598408 0.154788 0.542107 0.508684
0.248449 0.604308 0.518863 0.485156
0.758309 0.661692 0.596631 0.490534
0.449376 0.262633 0.335799 0.509609
0.495809 0.449934 0.557285 0.484958
0.887488 0.0532924 0.591291 0.506342
0.359 0.493962 0.492268 0.458574
0.148137 0.34654 0.570746 0.488668
0.793687 0.61088 0.447467 0.493066
0.28185 0.445112 0.477479 0.524688
0.809048 0.310193 0.502915 0.452792
0.565043 0.442323 0.690873 0.478676
0.698306 0.271151 0.674253 0.497368
0.601655 0.464567 0.497202 0.527174
0.742493 0.505375 0.488139 0.47062
0.646457 0.505576 0.469918 0.48436
6.50839e-05 0.0551718 0.448566 0.462388
0.656518 0.437333 0.53372 0.483928
0.296364 0.279506 0.541427 0.469884
0.65894 0.664695 0.551715 0.532328
0.624291 0.628483 0.516912 0.43042
0.631016 0.734569 0.390591 0.530933
0.110417 0.728982 0.600451 0.517501
0.811177 0.660561 0.4459 0.502295
0.408033 0.212223 0.507479 0.527418
0.944785 0.612252 0.486383 0.568358
0.714217 0.809183 0.507336 0.523657
0.867266 0.464267 0.37873 0.486121
0.884437 0.810323 0.466604 0.431556
0.189353 0.711165 0.595373 0.488906
0.969434 0.207699 0.509242 0.505844
0.252274 0.324258 0.438767 0.459059
0.331877 0.573577 0.404446 0.518823
0.857892 0.838039 0.52434 0.530544
0.798294 0.530893 0.415349 0.457113
0.950338 0.576238 0.476647 0.497564
0.618143 0.275588 0.431953 0.510044
0.149701 0.417852 0.372607 0.527993
0.538703 0.444801 0.527115 0.482942
0.289012 0.506269 0.412755 0.478056
0.540154 0.301334 0.30953 0.493682
0.375554 0.651835 0.454483 0.467355
0.662891 0.524641 0.434464 0.461079
0.164785 0.389473 0.576085 0.491
0.182797 0.349893 0.441053 0.458811
0.00857281 0.435268 0.570345 0.478243
0.425977 0.555479 0.421323 0.478736
0.0363917 0.533827 0.542157 0.544691
0.20874 0.228652 0.235193 0.482631
0.0326086 0.483664 0.29456 0.497809
0.326359 0.389891 0.649738 0.501514
0.205957 0.240547 0.357361 0.533104
0.512642 0.167093 0.619268 0.456895
0.469377 0.385487 0.50555 0.501013
0.520307 0.206739 0.392553 0.48843
0.603275 0.549573 0.631632 0.422193
0.0528965 0.504044 0.729149 0.477631
0.568725 0.944075 0.515276 0.531548
0.903759 0.628449 0.560428 0.517426
0.03444 0.47074 0.350907 0.489015
0.292556 0.403058 0.511989 0.472529
0.5942 0.69097 0.662479 0.487753
0.226655 0.642491 0.619769 0.495727
0.170204 0.108217 0.505324 0.458049
0.0756727 0.426354 0.766877 0.530364
0.117887 0.347379 0.516047 0.577931
0.016809 0.135989 0.523883 0.50943
0.418164 0.667833 0.548674 0.509088
0.129179 0.348564 0.511742 0.496847
0.662566 0.780053 0.39189 0.489412
0.345451 0.590733 0.4805 0.466694
0.20123 0.793955 0.599144 0.491076
0.063329 0.517274 0.503168 0.49125
0.0225449 0.642352 0.418759 0.485759
0.55524 0.599099 0.454559 0.498915
0.476671 0.0146021 0.460896 0.48627
0.75144 0.868161 0.449019 0.468215
0.00272278 0.910843 0.595455 0.476477
0.390382 0.349679 0.655931 0.494246
0.967934 0.780505 0.590611 0.529103
0.464306 0.378289 0.442082 0.519088
0.203023 0.422288 0.463926 0.523618
0.82013 0.0947203 0.38755 0.48785
0.406665 0.665874 0.652593 0.464106
0.934629 0.791913 0.506202 0.497185
0.125488 0.285394 0.479756 0.50963
0.9404 0.349722 0.6302 0.47326
0.925113 0.255647 0.500612 0.497295
0.606644 0.378926 0.484681 0.47133
0.796017 0.186273 0.493615 0.460855
0.288776 0.688851 0.415978 0.479206
0.898078 0.576024 0.39418 0.495364
0.316772 0.286866 0.413958 0.492078
0.492619 0.626041 0.564232 0.491029
0.737219 0.4881 0.493245 0.496311
0.276452 0.632146 0.501457 0.517088
0.339593 0.223167 0.613929 0.494968
0.496669 0.523552 0.505516 0.459171
0.762162 0.831394 0.511649 0.518004
0.517432 0.19878 0.560571 0.441289
0.563199 0.755135 0.489476 0.475192
0.191122 0.385774 0.527461 0.496224
0.667245 0.533146 0.556597 0.500038
0.304841 0.466919 0.465613 0.515756
0.128552 0.440915 0.47612 0.48806
0.696941 0.392865 0.562521 0.494843
0.49004 0.344024 0.538325 0.462993
0.540384 0.481231 0.513136 0.511482
0.434761 0.305467 0.575937 0.539627
0.661897 0.76451 0.376141 0.496683
0.507188 0.39499 0.491489 0.492126
0.715792 0.510333 0.389491 0.516603
0.38828 0.851389 0.518215 0.501865
0.1087 0.168637 0.442206 0.501575
0.0151544 0.297944 0.56701 0.53895
0.357885 0.573881 0.598898 0.494403
0.227309 0.345176 0.442561 0.496747
0.445521 0.203157 0.521156 0.51296
0.365263 0.0595875 0.498649 0.518922
0.353772 0.307505 0.526642 0.479775
0.407734 0.0453075 0.340466 0.473621
0.0931333 0.625879 0.510577 0.523963
0.937103 0.578409 0.402601 0.519602
0.660507 0.67866 0.601342 0.498495
0.774618 0.33931 0.404643 0.504258
0.659979 0.527331 0.445097 0.49847
0.115197 0.482962 0.619161 0.513671
0.200077 0.773478 0.564769 0.493702
0.600722 0.432757 0.423688 0.489931
0.388825 0.535691 0.704451 0.491597
0.567818 0.432901 0.431299 0.521177
0.123018 0.456741 0.477208 0.483943
0.744077 0.783924 0.622925 0.494916
0.614558 0.412611 0.445606 0.553907
0.797921 0.24252 0.495767 0.495379
0.547204 0.664148 0.380902 0.467167
0.0099059 0.403599 0.390578 0.510784
0.338997 0.543231 0.506869 0.46378
0.53464 0.799807 0.398143 0.526579
0.266412 0.418041 0.513648 0.515047
0.304051 0.940351 0.741684 0.515856
0.591109 0.343194 0.538938 0.522272
0.956131 0.742325 0.49398 0.528299
0.668515 0.364821 0.509126 0.53199
0.997593 0.14731 0.460432 0.4842
0.0641672 0.500037 0.499887 0.484876
0.783439 0.214501 0.624048 0.54019
0.567149 0.2143 0.440116 0.513227
0.403962 0.377323 0.524932 0.538548
0.3883 0.735842 0.508089 0.504534
0.169572 0.769197 0.392386 0.542046
0.163297 0.418269 0.55523 0.486347
0.875059 0.679111 0.556649 0.511497
0.30964 0.422562 0.579146 0.490282
0.143219 0.0896905 0.371718 0.513291
0.713437 0.757591 0.429374 0.530652
0.8827 0.367835 0.550069 0.519381
0.72648 0.400983 0.57989 0.525914
0.674181 0.196524 0.551515 0.492329
0.456171 0.214165 0.592656 0.468712
0.853052 0.119281 0.626393 0.463184
0.917968 0.748805 0.414578 0.513021
0.635123 0.166903 0.469814 0.430113
0.175995 0.58614 0.421979 0.484491
0.40814 0.687618 0.418393 0.500866
0.0501789 0.512845 0.615424 0.482796
0.875931 0.632651 0.470648 0.49232
0.666114 0.761767 0.474127 0.572419
0.139451 0.772511 0.531787 0.485482
0.0347245 0.564923 0.541632 0.470969
0.0427567 0.435993 0.604747 0.424512
0.96578 0.399348 0.608636 0.50179
